AGE,EDUC,MARRIED,KIDS,OCCAT1,OCCAT2,INCOME,WAGEINC,YESFINRISK,NOFINRISK,SAVING,HSTOCKS,HBROK,HOUSECL,NETWORTH,RiskTolerance
31,13.0,2,0,1,1,75454.267661,75454.267661,0,0,11782.486756,1,1,1,172142.13151,0.10309278350383166
31,13.0,2,0,1,1,75454.267661,75454.267661,0,0,11782.486756,1,1,1,198770.55157,0.040376850605781896
31,13.0,2,0,1,1,75454.267661,75454.267661,0,0,11782.486756,1,1,1,170787.14553,0.11278195488534683
31,13.0,2,0,1,1,75454.267661,75454.267661,0,0,11782.486756,1,1,1,172613.43098,0.10101010100871549
31,13.0,2,0,1,1,75454.267661,75454.267661,0,0,11782.486756,1,1,1,172377.78124,0.10169491525248182
65,9.0,2,0,1,1,564110.47727,479074.71531,0,1,0.0,1,1,1,15153456.217,0.3685674547993752
65,9.0,2,0,1,1,542552.11509,390445.89298,0,1,0.0,1,1,1,15838018.697,0.3753541076485447
65,9.0,2,0,1,1,570098.91122,479074.71531,0,1,0.0,1,1,1,12700342.474,0.37245256500369145
65,9.0,2,0,1,1,497040.01713,335352.30072,0,1,0.0,1,1,1,16054816.454,0.37166900420704274
65,9.0,2,0,1,1,431167.24378,463504.78706,0,1,0.0,1,1,1,11279374.572,0.3625170998630327
77,12.0,1,0,3,4,44314.411166,718.61207296,0,0,11782.486756,1,1,1,782357.1206,0.41666666666371976
77,12.0,1,0,3,4,44314.411166,718.61207296,0,0,12960.735432,1,1,1,770574.63384,0.4081632653075364
77,12.0,1,0,3,4,44314.411166,718.61207296,0,0,11782.486756,1,1,1,766922.06295,0.41666666666371976
77,12.0,1,0,3,4,44314.411166,718.61207296,0,0,11782.486756,1,1,1,766332.93861,0.41666666666371976
77,12.0,1,0,3,4,44314.411166,718.61207296,0,0,11782.486756,1,1,1,857765.03584,0.41666666666371976
52,9.0,1,2,1,2,155699.28247,124559.42598,0,0,0.0,1,0,1,251084.79277,0.5555555555555556
52,9.0,1,2,1,2,155699.28247,124559.42598,0,0,0.0,1,0,1,289495.69959,0.5555555555555556
52,9.0,1,2,1,2,155699.28247,124559.42598,0,0,0.0,1,0,1,295386.94297,0.5555555555555556
52,9.0,1,2,1,2,156896.96926,124559.42598,0,0,0.0,1,0,1,247314.39701,0.5555555555555556
52,9.0,1,2,1,2,156896.96926,124559.42598,0,0,0.0,1,0,1,268287.22343,0.5555555555555556
69,14.0,1,1,2,1,191629.88612,14372.241459,0,0,0.0,0,1,1,3460516.3602,0.9819967266770321
69,14.0,1,1,2,1,191629.88612,14372.241459,0,0,0.0,0,1,1,3800676.7529,0.9824791223185414
69,14.0,1,1,2,1,191629.88612,14372.241459,0,0,0.0,0,1,1,3005123.2471,0.9828009828007095
69,14.0,1,1,2,1,191629.88612,14372.241459,0,0,0.0,0,1,1,3018437.4572,0.982318271120498
69,14.0,1,1,2,1,191629.88612,14372.241459,0,0,0.0,0,1,1,3243600.7791,0.9837678307925355
49,13.0,1,0,2,1,791670.96705,0.0,0,0,82477.407292,1,1,1,10088165.16,0.6908462867026267
49,13.0,1,0,2,1,785682.5331,0.0,0,0,82477.407292,1,1,1,10089343.409,0.6908462867026267
49,13.0,1,0,2,1,803647.83493,0.0,0,0,82477.407292,1,1,1,10086986.912,0.6908462867026267
49,13.0,1,0,2,1,779694.09916,0.0,0,0,82477.407292,1,1,1,10088165.16,0.6908462867026267
49,13.0,1,0,2,1,750949.61624,0.0,0,0,82477.407292,1,1,1,10085808.663,0.6908462867026267
67,12.0,1,0,1,1,5689012.2443,299421.69707,0,0,0.0,1,1,1,46043071.533,0.9932153459716944
67,12.0,1,0,1,1,5689012.2443,299421.69707,0,0,0.0,1,1,1,45643586.32,0.982559567673138
67,12.0,1,0,1,1,5689012.2443,299421.69707,0,0,0.0,1,1,1,45039733.873,0.9965122072744751
67,12.0,1,0,1,1,5689012.2443,299421.69707,0,0,0.0,1,1,1,46282256.014,0.9466471712230425
67,12.0,1,0,1,1,5689012.2443,299421.69707,0,0,0.0,1,1,1,45473918.51,0.9939666226007594
63,12.0,2,0,3,4,55093.59226,0.0,0,0,0.0,1,0,2,622704.42505,0.5555555555555556
63,12.0,2,0,3,4,55093.59226,0.0,0,0,0.0,1,0,2,621526.17638,0.5555555555555556
63,12.0,2,0,3,4,55093.59226,0.0,0,0,0.0,1,0,2,622704.42505,0.5555555555555556
63,12.0,2,0,3,4,55093.59226,0.0,0,0,0.0,1,0,2,621526.17638,0.5555555555555556
63,12.0,2,0,3,4,55093.59226,0.0,0,0,0.0,1,0,2,621526.17638,0.5555555555555556
62,13.0,2,0,2,2,93419.569485,32337.543283,0,1,2356.4973512,1,1,1,732163.72702,0.589622641514627
62,13.0,2,0,2,2,56291.279049,32337.543283,0,1,2356.4973512,1,1,1,732163.72702,0.589622641514627
62,13.0,2,0,2,2,76651.954449,32337.543283,0,1,2356.4973512,1,1,1,732163.72702,0.589622641514627
62,13.0,2,0,2,2,39523.664013,32337.543283,0,1,2356.4973512,1,1,1,732163.72702,0.589622641514627
62,13.0,2,0,2,2,52698.218684,32337.543283,0,1,2356.4973512,1,1,1,732163.72702,0.589622641514627
75,13.0,1,0,3,4,170071.52393,0.0,0,0,0.0,1,1,1,2598038.3297,0.740771123871366
75,13.0,1,0,3,4,123361.73919,0.0,0,0,0.0,1,1,1,2633385.79,0.7734524569235645
75,13.0,1,0,3,4,209595.18795,0.0,0,0,0.0,1,1,1,2172690.5578,0.7367521367514958
75,13.0,1,0,3,4,206002.12758,0.0,0,0,0.0,1,1,1,2429548.7691,0.5087579617823205
75,13.0,1,0,3,4,108989.49773,0.0,0,0,0.0,1,1,1,2830153.3188,0.7771587743723931
62,5.0,1,0,2,1,0.0,0.0,0,0,0.0,1,0,1,49257864.132,0.9406784643430178
62,5.0,1,0,2,1,0.0,0.0,0,0,0.0,1,0,1,51984449.392,0.9408997353724455
62,5.0,1,0,2,1,0.0,0.0,0,0,0.0,1,0,1,53486834.279,0.9465478841858931
62,5.0,1,0,2,1,0.0,0.0,0,0,0.0,1,0,1,52590069.212,0.9415087678012852
62,5.0,1,0,2,1,0.0,0.0,0,0,0.0,1,0,1,49748133.406,0.9436744323213188
59,9.0,1,0,2,3,1019231.4568,59884.339413,0,0,0.0,1,1,1,3672601.1218,0.8389261744961665
59,9.0,1,0,2,3,1020429.1436,59884.339413,0,0,0.0,1,1,1,3711483.3281,0.7621951219508251
59,9.0,1,0,2,3,1019231.4568,59884.339413,0,0,0.0,1,1,1,3719731.0689,0.7396449704194015
59,9.0,1,0,2,3,1019231.4568,59884.339413,0,0,0.0,1,1,1,3680848.8626,0.8250825082503629
59,9.0,1,0,2,3,1027615.2643,59884.339413,0,0,0.0,1,1,1,3696166.0954,0.7911392405054791
68,12.0,1,0,2,1,671902.28822,100605.69021,0,0,0.0,0,1,1,13751340.293,0.9972929074174894
68,12.0,1,0,2,1,673099.97501,100605.69021,0,0,0.0,0,1,1,13972851.044,0.9972929074174894
68,12.0,1,0,2,1,671902.28822,100605.69021,0,0,0.0,0,1,1,13845600.187,0.9972929074174894
68,12.0,1,0,2,1,671902.28822,100605.69021,0,0,0.0,0,1,1,13856204.425,0.9972929074174894
68,12.0,1,0,2,1,671902.28822,100605.69021,0,0,0.0,0,1,1,13913938.61,0.9972929074174894
63,12.0,2,0,3,4,449132.5456,0.0,0,0,0.0,1,1,1,11374105.765,0.9982655136699815
63,12.0,2,0,3,4,449132.5456,0.0,0,0,0.0,1,1,1,11373987.94,0.9982655136699815
63,12.0,2,0,3,4,449132.5456,0.0,0,0,0.0,1,1,1,11444682.861,0.9982655136699815
63,12.0,2,0,3,4,449132.5456,0.0,0,0,0.0,1,1,1,11362323.278,0.9982655136699815
63,12.0,2,0,3,4,449132.5456,0.0,0,0,0.0,1,1,1,11456583.172,0.9982655136699815
72,7.0,1,0,2,1,1832460.7861,0.0,1,0,117824.86756,0,1,1,37365800.249,0.6233766233788374
72,7.0,1,0,2,1,1820483.9182,0.0,1,0,117824.86756,0,1,1,37364622.001,0.6233766233788374
72,7.0,1,0,2,1,1820483.9182,0.0,1,0,117824.86756,0,1,1,37365800.249,0.6233766233788374
72,7.0,1,0,2,1,1832460.7861,0.0,1,0,117824.86756,0,1,1,37364622.001,0.6233766233788374
72,7.0,1,0,2,1,1832460.7861,0.0,1,0,117824.86756,0,1,1,37365800.249,0.6233766233788374
53,13.0,1,0,2,1,768914.91807,287444.82918,0,0,0.0,1,1,1,23150229.978,0.9980039920159258
53,13.0,1,0,2,1,768914.91807,287444.82918,0,0,0.0,1,1,1,23147873.481,0.9980039920159258
53,13.0,1,0,2,1,768914.91807,287444.82918,0,0,0.0,1,1,1,23150229.978,0.9980039920159258
53,13.0,1,0,2,1,768914.91807,287444.82918,0,0,0.0,1,1,1,23149051.73,0.9980039920159258
53,13.0,1,0,2,1,768914.91807,287444.82918,0,0,0.0,1,1,1,23147873.481,0.9980039920159258
51,12.0,1,2,2,3,301817.07064,0.0,0,0,2356.4973512,1,1,1,-4712.994702,0.136986301369863
51,12.0,1,2,2,3,300619.38386,0.0,0,0,2356.4973512,1,1,1,-8954.689935,0.136986301369863
51,12.0,1,2,2,3,300619.38386,0.0,0,0,2356.4973512,1,1,1,1178.2486756,0.136986301369863
51,12.0,1,2,2,3,301817.07064,0.0,0,0,2356.4973512,1,1,1,-7540.791524,0.136986301369863
51,12.0,1,2,2,3,301817.07064,0.0,0,0,2356.4973512,1,1,1,-2356.497351,0.136986301369863
31,8.0,1,1,1,2,56291.279049,56291.279049,0,1,2945.621689,1,0,2,16519.046432,0.0027247956403370576
31,8.0,1,1,1,2,56291.279049,56291.279049,0,1,2945.621689,1,0,2,16530.828919,0.005434782608715708
31,8.0,1,1,1,2,56291.279049,56291.279049,0,1,2945.621689,1,0,2,16530.828919,0.005434782608715708
31,8.0,1,1,1,2,56291.279049,56291.279049,0,1,2945.621689,1,0,2,16519.046432,0.0027247956403370576
31,8.0,1,1,1,2,56291.279049,56291.279049,0,1,2945.621689,1,0,2,16542.611405,0.005420054200507101
26,14.0,1,2,1,1,287444.82918,215583.62189,0,1,29456.21689,1,0,1,556074.46245,0.38732394366243483
26,14.0,1,2,1,1,287444.82918,215583.62189,0,1,29456.21689,1,0,1,558077.4852,0.38732394366243483
26,14.0,1,2,1,1,287444.82918,215583.62189,0,1,29456.21689,1,0,1,555567.81552,0.38732394366243483
26,14.0,1,2,1,1,287444.82918,215583.62189,0,1,29456.21689,1,0,1,555956.63758,0.38732394366243483
26,14.0,1,2,1,1,287444.82918,215583.62189,0,1,29456.21689,1,0,1,555838.81271,0.38732394366243483
56,13.0,1,1,2,1,2000136.9364,509016.88501,0,0,0.0,1,1,1,5903143.6896,0.5368647100917519
56,13.0,1,1,2,1,2012113.8043,509016.88501,0,0,0.0,1,1,1,5904321.9383,0.5368647100917519
56,13.0,1,1,2,1,2012113.8043,509016.88501,0,0,0.0,1,1,1,5906796.2605,0.5368647100917519
56,13.0,1,1,2,1,2000136.9364,509016.88501,0,0,0.0,1,1,1,5906678.4356,0.5368647100917519
56,13.0,1,1,2,1,2000136.9364,509016.88501,0,0,0.0,1,1,1,5905500.187,0.5368647100917519
64,14.0,2,0,1,1,299421.69707,299421.69707,0,0,117824.86756,1,1,1,2621603.3032,0.36809815950306923
64,14.0,2,0,1,1,299421.69707,299421.69707,0,0,117824.86756,1,1,1,2621603.3032,0.36809815950306923
64,14.0,2,0,1,1,299421.69707,299421.69707,0,0,117824.86756,1,1,1,2621603.3032,0.36809815950306923
64,14.0,2,0,1,1,299421.69707,299421.69707,0,0,117824.86756,1,1,1,2620425.0545,0.36809815950306923
64,14.0,2,0,1,1,299421.69707,299421.69707,0,0,117824.86756,1,1,1,2621603.3032,0.36809815950306923
48,8.0,1,1,1,3,45512.097954,45512.097954,0,1,2356.4973512,1,0,1,218895.03895,0.9615384615384616
48,8.0,1,1,1,3,49105.158319,50302.845107,0,1,2827.7968214,1,0,1,252946.42568,0.954198473283061
48,8.0,1,1,1,3,53895.905472,43116.724378,0,1,2827.7968214,1,0,1,235861.81988,0.954198473283061
48,8.0,1,1,1,3,52698.218684,41919.037589,0,1,2356.4973512,1,0,1,230088.40137,0.9615384615384616
48,8.0,1,1,1,3,45512.097954,50302.845107,0,1,2827.7968214,1,0,1,242813.48707,0.954198473283061
56,8.0,1,1,3,4,177257.64466,119768.67883,0,0,131963.85167,1,1,1,1316810.7199,0.26315789473109513
56,8.0,1,1,3,4,177257.64466,119768.67883,0,0,131963.85167,1,1,1,1316810.7199,0.26315789473109513
56,8.0,1,1,3,4,177257.64466,119768.67883,0,0,131963.85167,1,1,1,1316810.7199,0.26315789473109513
56,8.0,1,1,3,4,177257.64466,119768.67883,0,0,131963.85167,1,1,1,1316810.7199,0.26315789473109513
56,8.0,1,1,3,4,177257.64466,119768.67883,0,0,131963.85167,1,1,1,1316810.7199,0.26315789473109513
91,14.0,2,0,2,1,1317455.4671,0.0,0,0,0.0,1,1,1,43120013.306,0.9024691358025178
91,14.0,2,0,2,1,1317455.4671,0.0,0,0,0.0,1,1,1,43120013.306,0.9025293028992073
91,14.0,2,0,2,1,1317455.4671,0.0,0,0,0.0,1,1,1,45049984.637,0.9515188708187707
91,14.0,2,0,2,1,1317455.4671,0.0,0,0,0.0,1,1,1,44108563.945,0.9357462383091755
91,14.0,2,0,2,1,1317455.4671,0.0,0,0,0.0,1,1,1,47758778.342,0.9715673924780805
40,9.0,2,0,1,1,82640.388391,77849.641237,0,0,2356.4973512,1,1,1,153349.06513,0.6106870228984554
40,9.0,2,0,1,1,81442.701602,77849.641237,0,0,2356.4973512,1,1,1,152170.81645,0.6106870228984554
40,9.0,2,0,1,1,82640.388391,77849.641237,0,0,2356.4973512,1,1,1,152170.81645,0.6106870228984554
40,9.0,2,0,1,1,82640.388391,77849.641237,0,0,2356.4973512,1,1,1,152170.81645,0.6106870228984554
40,9.0,2,0,1,1,82640.388391,77849.641237,0,0,2356.4973512,1,1,1,152170.81645,0.6106870228984554
44,9.0,1,0,2,1,314991.62531,221572.05583,0,0,0.0,1,1,1,2221882.44,0.7997922617510791
44,9.0,1,0,2,1,314991.62531,221572.05583,0,0,0.0,1,1,1,2222000.2649,0.7997922617510791
44,9.0,1,0,2,1,314991.62531,221572.05583,0,0,0.0,1,1,1,2221882.44,0.7997922617510791
44,9.0,1,0,2,1,314991.62531,221572.05583,0,0,0.0,1,1,1,2221882.44,0.7997922617510791
44,9.0,1,0,2,1,314991.62531,221572.05583,0,0,0.0,1,1,1,2221882.44,0.7997922617510791
51,12.0,2,0,4,4,87431.135544,87431.135544,0,0,18851.97881,1,0,1,806157.74385,0.9548793284371564
51,12.0,2,0,4,4,87431.135544,87431.135544,0,0,18851.97881,1,0,1,807335.99252,0.9548793284371564
51,12.0,2,0,4,4,87431.135544,87431.135544,0,0,18851.97881,1,0,1,806157.74385,0.9548793284371564
51,12.0,2,0,4,4,88628.822332,87431.135544,0,0,18851.97881,1,0,1,807335.99252,0.9548793284371564
51,12.0,2,0,4,4,87431.135544,87431.135544,0,0,18851.97881,1,0,1,807335.99252,0.9548793284371564
81,8.0,2,0,3,4,69465.83372,550.9359226,0,1,0.0,0,1,1,1775974.2287,0.9794502954021702
81,8.0,2,0,3,4,69465.83372,550.9359226,0,1,0.0,0,1,1,1775974.2287,0.9794502954021702
81,8.0,2,0,3,4,69465.83372,538.95905472,0,1,0.0,0,1,1,1777152.4774,0.9794502954021702
81,8.0,2,0,3,4,69465.83372,538.95905472,0,1,0.0,0,1,1,1775974.2287,0.9794502954021702
81,8.0,2,0,3,4,69465.83372,538.95905472,0,1,0.0,0,1,1,1777152.4774,0.9794502954021702
56,11.0,2,1,1,2,50302.845107,51500.531896,0,0,530.21190402,1,1,1,397435.06077,0.85637823372354
56,11.0,2,1,1,2,50302.845107,51500.531896,0,0,530.21190402,1,1,1,397446.84325,0.8556149732628411
56,11.0,2,1,1,2,49105.158319,51500.531896,0,0,530.21190402,1,1,1,397329.01839,0.8556149732628411
56,11.0,2,1,1,2,50302.845107,51500.531896,0,0,530.21190402,1,1,1,397446.84325,0.8556149732628411
56,11.0,2,1,1,2,49105.158319,51500.531896,0,0,530.21190402,1,1,1,397446.84325,0.8556149732628411
50,12.0,1,3,2,1,845566.87252,227560.48977,0,0,114584.6837,1,1,1,13319335.416,0.8529620824059431
50,12.0,1,3,2,1,930602.63448,289840.20276,0,0,83891.305703,1,1,1,11788507.607,0.8493563928699291
50,12.0,1,3,2,1,844369.18573,144920.10138,0,0,77882.237457,1,1,1,12969018.52,0.8534324837066258
50,12.0,1,3,2,1,943777.18916,194025.2597,0,0,42416.952322,1,1,1,13149985.734,0.8669569809967377
50,12.0,1,3,2,1,964137.86456,281456.39524,0,0,44773.449673,1,1,1,9224838.7909,0.8421151124565103
60,13.0,1,1,2,1,1113848.7131,754542.67661,0,0,0.0,1,1,1,15179966.812,0.9818181818182082
60,13.0,1,1,2,1,1113848.7131,754542.67661,0,0,0.0,1,1,1,15179966.812,0.9818181818182082
60,13.0,1,1,2,1,1113848.7131,754542.67661,0,0,0.0,1,1,1,15179966.812,0.9818181818182082
60,13.0,1,1,2,1,1113848.7131,754542.67661,0,0,0.0,1,1,1,15179966.812,0.9818181818182082
60,13.0,1,1,2,1,1113848.7131,754542.67661,0,0,0.0,1,1,1,15178788.563,0.9818181818182082
68,8.0,1,0,3,4,140129.35423,0.0,0,0,95438.142724,1,1,1,721559.48894,0.7050285121741665
68,8.0,1,0,3,4,141446.80969,0.0,0,0,112758.39825,1,1,1,761502.11904,0.672102792185769
68,8.0,1,0,3,4,141446.80969,0.0,0,0,108988.00249,1,1,1,731562.82019,0.6898300786113731
68,8.0,1,0,3,4,140129.35423,0.0,0,0,109459.30196,1,1,1,784124.49361,0.679999999991479
68,8.0,1,0,3,4,141686.34705,0.0,0,0,112051.44905,1,1,1,779270.10907,0.6806806806813439
69,12.0,1,2,2,1,816822.3896,359306.03648,0,0,294562.1689,0,1,1,6862945.0608,0.01787310098328354
69,12.0,1,2,2,1,815624.70281,359306.03648,0,0,294562.1689,0,1,1,6861884.637,0.01787310098328354
69,12.0,1,2,2,1,816822.3896,359306.03648,0,0,294562.1689,0,1,1,6862945.0608,0.01787310098328354
69,12.0,1,2,2,1,815624.70281,359306.03648,0,0,294562.1689,0,1,1,6860588.5634,0.01787310098328354
69,12.0,1,2,2,1,815624.70281,359306.03648,0,0,294562.1689,0,1,1,6862945.0608,0.01787310098328354
71,12.0,1,0,3,4,0.0,0.0,0,0,3888.2206295,1,1,1,56707223.559,0.9930709456614261
71,12.0,1,0,3,4,0.0,0.0,0,0,3888.2206295,1,1,1,59611135.245,0.9935999054228408
71,12.0,1,0,3,4,0.0,0.0,0,0,3888.2206295,1,1,1,56958072.702,0.9935109761150568
71,12.0,1,0,3,4,0.0,0.0,0,0,3888.2206295,1,1,1,60372755.189,0.9937504140626928
71,12.0,1,0,3,4,0.0,0.0,0,0,3888.2206295,1,1,1,59824751.73,0.9930722309623837
40,12.0,1,2,1,2,204804.44079,179653.01824,0,0,309879.40168,1,1,2,1972623.9327,0.4347151063502951
40,12.0,1,2,1,2,206002.12758,179653.01824,0,0,309879.40168,1,1,2,1972623.9327,0.4347151063502951
40,12.0,1,2,1,2,204804.44079,179653.01824,0,0,309879.40168,1,1,2,1972623.9327,0.4347151063502951
40,12.0,1,2,1,2,204804.44079,179653.01824,0,0,309879.40168,1,1,2,1973802.1814,0.4347151063502951
40,12.0,1,2,1,2,204804.44079,179653.01824,0,0,309879.40168,1,1,2,1971445.684,0.4347151063502951
48,12.0,1,2,2,1,86233.448755,47907.471531,1,0,10215.416017,1,0,2,190852.72047,0.374933047674354
48,12.0,1,2,2,1,86233.448755,47907.471531,1,0,10215.416017,1,0,2,190840.93799,0.374933047674354
48,12.0,1,2,2,1,86233.448755,47907.471531,1,0,10227.198504,1,0,2,190852.72047,0.37473233404724543
48,12.0,1,2,2,1,86233.448755,47907.471531,1,0,10227.198504,1,0,2,190864.50296,0.37473233404724543
48,12.0,1,2,2,1,86233.448755,47907.471531,1,0,10215.416017,1,0,2,190840.93799,0.374933047674354
67,12.0,1,1,3,4,77849.641237,67070.460143,0,1,16495.481458,1,1,1,776348.05235,0.29545454545226585
67,12.0,1,1,3,4,77849.641237,67070.460143,0,1,16495.481458,1,1,1,802151.69835,0.29545454545226585
67,12.0,1,1,3,4,77849.641237,67070.460143,0,1,16495.481458,1,1,1,789190.96292,0.29545454545226585
67,12.0,1,1,3,4,77849.641237,67070.460143,0,1,16495.481458,1,1,1,786952.29043,0.29545454545226585
67,12.0,1,1,3,4,77849.641237,67070.460143,0,1,16495.481458,1,1,1,791665.28514,0.29545454545226585
47,12.0,1,3,2,1,0.0,239537.35765,0,0,106042.3808,1,1,1,66757802.586,0.9896324222432046
47,12.0,1,3,2,1,0.0,239537.35765,0,0,106042.3808,1,1,1,68614015.55,0.9896324222432046
47,12.0,1,3,2,1,0.0,239537.35765,0,0,106042.3808,1,1,1,69764457.557,0.9896324222432046
47,12.0,1,3,2,1,0.0,239537.35765,0,0,106042.3808,1,1,1,65597816.765,0.9896324222432046
47,12.0,1,3,2,1,0.0,239537.35765,0,0,106042.3808,1,1,1,66427303.833,0.9896324222432046
59,12.0,1,1,2,1,329363.86677,0.0,0,0,0.0,1,1,1,11447039.358,0.6233382570166259
59,12.0,1,1,2,1,329363.86677,0.0,0,0,0.0,1,1,1,11447039.358,0.6233382570166259
59,12.0,1,1,2,1,329363.86677,0.0,0,0,0.0,1,1,1,11448217.607,0.6233382570166259
59,12.0,1,1,2,1,329363.86677,0.0,0,0,0.0,1,1,1,11448217.607,0.6233382570166259
59,12.0,1,1,2,1,329363.86677,0.0,0,0,0.0,1,1,1,11445861.109,0.6233382570166259
64,14.0,1,2,1,3,216781.30868,255107.2859,0,0,253429.50763,1,1,1,4277737.8591,0.7262626184266227
64,14.0,1,2,1,3,179653.01824,250316.53875,0,0,702153.73325,1,1,1,4924409.0405,0.5552346843615732
64,14.0,1,2,1,3,285049.45561,277863.33488,0,0,1679357.8373,1,1,1,5848755.7308,0.4671627085179093
64,14.0,1,2,1,3,180850.70503,184443.76539,0,0,706760.68557,1,1,1,4212829.3179,0.5866176594184042
64,14.0,1,2,1,3,195222.94649,271874.90094,0,0,1760892.6457,1,1,1,6777404.2069,0.38766585130634207
28,8.0,1,0,1,3,22756.048977,14372.241459,0,1,0.0,1,0,2,-7104.839514,1.0
28,8.0,1,0,1,3,22756.048977,14372.241459,0,1,0.0,1,0,2,-7446.53163,1.0
28,8.0,1,0,1,3,22756.048977,14372.241459,0,1,0.0,1,0,2,-6786.712371,1.0
28,8.0,1,0,1,3,21558.362189,14372.241459,0,1,0.0,1,0,2,-7576.138984,1.0
28,8.0,1,0,1,3,22756.048977,14372.241459,0,1,0.0,1,0,2,-7540.791524,1.0
26,12.0,1,0,1,1,95814.943061,95814.943061,0,0,17732.642568,1,1,2,164542.42755,0.4574332909813314
26,12.0,1,0,1,1,95814.943061,95814.943061,0,0,17744.425055,1,1,2,164436.38517,0.4573170731712576
26,12.0,1,0,1,1,97012.62985,95814.943061,0,0,18922.67373,1,1,2,165614.63384,0.44598612488234646
26,12.0,1,0,1,1,95814.943061,95814.943061,0,0,18910.891243,1,1,2,165602.85136,0.4460966542742328
26,12.0,1,0,1,1,95814.943061,95814.943061,0,0,17744.425055,1,1,2,164436.38517,0.4573170731712576
88,8.0,2,0,3,4,0.0,0.0,0,1,38882.206295,0,0,1,509356.90246,0.5331040412734457
88,8.0,2,0,3,4,0.0,0.0,0,1,38882.206295,0,0,1,509356.90246,0.5331040412734457
88,8.0,2,0,3,4,0.0,0.0,0,1,38882.206295,0,0,1,509356.90246,0.5331040412734457
88,8.0,2,0,3,4,0.0,0.0,0,1,38882.206295,0,0,1,505939.9813,0.5331040412734457
88,8.0,2,0,3,4,0.0,0.0,0,1,38882.206295,0,0,1,495217.91835,0.5331040412734457
42,12.0,1,2,1,1,209595.18795,196420.63328,0,0,80120.909941,1,0,1,1253067.4665,0.0882681564240343
42,12.0,1,2,1,1,211990.56152,198816.00685,0,0,80120.909941,1,0,1,1331185.3537,0.04773269689722001
42,12.0,1,2,1,1,207199.81437,195222.94649,0,0,80120.909941,1,0,1,1339197.4447,0.35031847133525545
42,12.0,1,2,1,1,208397.50116,196420.63328,0,0,80120.909941,1,0,1,1470454.3471,0.6193425440722835
42,12.0,1,2,1,1,210792.87474,198816.00685,0,0,80120.909941,1,0,1,1344028.2643,0.19665683382550062
47,14.0,1,4,2,1,540156.74151,0.0,0,0,836556.55968,1,1,1,10518461.577,0.310510790250534
47,14.0,1,4,2,1,538959.05472,0.0,0,0,836556.55968,1,1,1,10519639.825,0.310510790250534
47,14.0,1,4,2,1,538959.05472,0.0,0,0,836556.55968,1,1,1,10518461.577,0.310510790250534
47,14.0,1,4,2,1,538959.05472,0.0,0,0,836556.55968,1,1,1,10518461.577,0.310510790250534
47,14.0,1,4,2,1,540156.74151,0.0,0,0,836556.55968,1,1,1,10519639.825,0.310510790250534
44,13.0,1,3,2,1,518598.37932,0.0,0,0,724622.93549,0,1,1,5157901.4023,0.3181107456648203
44,13.0,1,3,2,1,509016.88501,0.0,0,0,724622.93549,0,1,1,5157901.4023,0.3181107456648203
44,13.0,1,3,2,1,509016.88501,0.0,0,0,724622.93549,0,1,1,5157901.4023,0.3181107456648203
44,13.0,1,3,2,1,507819.19823,0.0,0,0,724622.93549,0,1,1,5157901.4023,0.3181107456648203
44,13.0,1,3,2,1,517400.69253,0.0,0,0,724622.93549,0,1,1,5157901.4023,0.3181107456648203
49,13.0,2,0,1,1,158094.65605,155699.28247,0,0,15317.232783,1,0,1,548239.10876,0.5434782608655543
49,13.0,2,0,1,1,158094.65605,155699.28247,0,0,15317.232783,1,0,1,525852.38392,0.2222222222194281
49,13.0,2,0,1,1,158094.65605,155699.28247,0,0,15317.232783,1,0,1,521139.38922,0.08695652173784693
49,13.0,2,0,1,1,158094.65605,155699.28247,0,0,15317.232783,1,0,1,525852.38392,0.2222222222194281
49,13.0,2,0,1,1,158094.65605,155699.28247,0,0,15317.232783,1,0,1,521139.38922,0.08695652173784693
53,13.0,1,3,1,1,232351.23692,195222.94649,0,1,0.0,1,1,1,3766271.8916,0.13971358714480928
53,13.0,1,3,1,1,232351.23692,195222.94649,0,1,0.0,1,1,1,3749187.2858,0.14357501795044628
53,13.0,1,3,1,1,233548.92371,195222.94649,0,1,0.0,1,1,1,3716785.4472,0.14998125234084156
53,13.0,1,3,1,1,232351.23692,195222.94649,0,1,0.0,1,1,1,3566558.741,0.1372683596462367
53,13.0,1,3,1,1,232351.23692,195222.94649,0,1,0.0,1,1,1,3743885.1667,0.14998125234084156
45,11.0,1,2,1,1,219176.68225,232351.23692,0,0,47129.947024,1,1,1,7275685.5718,0.9618270799342846
45,11.0,1,2,1,1,219176.68225,177257.64466,0,0,47129.947024,1,1,1,7286289.8099,0.9573682443777122
45,11.0,1,2,1,1,220374.36904,231153.55014,0,0,47129.947024,1,1,1,7497196.3228,0.9634369287020375
45,11.0,1,2,1,1,219176.68225,201211.38043,0,0,47129.947024,1,1,1,9023028.3577,0.9642375168688337
45,11.0,1,2,1,1,219176.68225,215583.62189,0,0,47129.947024,1,1,1,7359341.2278,0.9589778076670685
63,14.0,1,0,2,1,269479.52736,0.0,0,0,0.0,1,1,1,11927411.343,0.26490066225165565
63,14.0,1,0,2,1,269479.52736,0.0,0,0,0.0,1,1,1,8519916.1733,0.26490066225165565
63,14.0,1,0,2,1,269479.52736,0.0,0,0,0.0,1,1,1,8666019.009,0.4032258064516129
63,14.0,1,0,2,1,269479.52736,0.0,0,0,0.0,1,1,1,28378119.352,0.3728813559334062
